image	tex	section	label	caption
Figures/MC-Data-Comparisons/ICARUS-Run4-Area-Norm/ICARUS-Run4_twoprongcut_mu_chi2_of_prot_cand.pdf	Sections/MCDataComparisons.tex		fig:MCData-\Detector-twoprongcut-PIDvars	Monte Carlo simulation to data comparison of contained candidate $1\mu1p$ interactions, passing the two-prong cut, in PID variables in \Detector.
Figures/MC-Data-Comparisons/SBND-Area-Norm/SBND_twoprongcut_prot_chi2_of_prot_cand.pdf	Sections/MCDataComparisons.tex		fig:MCData-\Detector-twoprongcut-PIDvars	Monte Carlo simulation to data comparison of contained candidate $1\mu1p$ interactions, passing the two-prong cut, in PID variables in \Detector.
Figures/MC-Data-Comparisons/ICARUS-Run2-Area-Norm/ICARUS-Run2_twoprongcut_prot_chi2_of_prot_cand.pdf	Sections/MCDataComparisons.tex		fig:MCData-\Detector-twoprongcut-PIDvars	Monte Carlo simulation to data comparison of contained candidate $1\mu1p$ interactions, passing the two-prong cut, in PID variables in \Detector.
Figures/MC-Data-Comparisons/ICARUS-Run4-Area-Norm/ICARUS-Run4_twoprongcut_prot_chi2_of_prot_cand.pdf	Sections/MCDataComparisons.tex		fig:MCData-\Detector-twoprongcut-PIDvars	Monte Carlo simulation to data comparison of contained candidate $1\mu1p$ interactions, passing the two-prong cut, in PID variables in \Detector.
Figures/MC-Data-Comparisons/SBND-Area-Norm/SBND_twoprongcut_del_p.pdf	Sections/MCDataComparisons.tex		fig:MCData-\Detector-twoprongcut-kinvars	Monte Carlo simulation to data comparison of contained candidate $1\mu1p$ interactions, passing the pre-selection, in kinematic variables in \Detector.
Figures/MC-Data-Comparisons/ICARUS-Run2-Area-Norm/ICARUS-Run2_twoprongcut_del_p.pdf	Sections/MCDataComparisons.tex		fig:MCData-\Detector-twoprongcut-kinvars	Monte Carlo simulation to data comparison of contained candidate $1\mu1p$ interactions, passing the pre-selection, in kinematic variables in \Detector.
Figures/MC-Data-Comparisons/ICARUS-Run4-Area-Norm/ICARUS-Run4_twoprongcut_del_p.pdf	Sections/MCDataComparisons.tex		fig:MCData-\Detector-twoprongcut-kinvars	Monte Carlo simulation to data comparison of contained candidate $1\mu1p$ interactions, passing the pre-selection, in kinematic variables in \Detector.
Figures/MC-Data-Comparisons/SBND-Area-Norm/SBND_twoprongcut_p_len.pdf	Sections/MCDataComparisons.tex		fig:MCData-\Detector-twoprongcut-kinvars	Monte Carlo simulation to data comparison of contained candidate $1\mu1p$ interactions, passing the pre-selection, in kinematic variables in \Detector.
Figures/MC-Data-Comparisons/ICARUS-Run2-Area-Norm/ICARUS-Run2_twoprongcut_p_len.pdf	Sections/MCDataComparisons.tex		fig:MCData-\Detector-twoprongcut-kinvars	Monte Carlo simulation to data comparison of contained candidate $1\mu1p$ interactions, passing the pre-selection, in kinematic variables in \Detector.
Figures/MC-Data-Comparisons/ICARUS-Run4-Area-Norm/ICARUS-Run4_twoprongcut_p_len.pdf	Sections/MCDataComparisons.tex		fig:MCData-\Detector-twoprongcut-kinvars	Monte Carlo simulation to data comparison of contained candidate $1\mu1p$ interactions, passing the pre-selection, in kinematic variables in \Detector.
Figures/MC-Data-Comparisons/SBND-Area-Norm/SBND_pid1p_crlongtrkdiry.pdf	Sections/MCDataComparisons.tex		fig:MCData-\Detector-pidcuts-vars	Monte Carlo simulation to data comparison of contained candidate $1\mu1p$ interactions, passing the PID cuts, in \Detector.
Figures/MC-Data-Comparisons/ICARUS-Run2-Area-Norm/ICARUS-Run2_pid1p_crlongtrkdiry.pdf	Sections/MCDataComparisons.tex		fig:MCData-\Detector-pidcuts-vars	Monte Carlo simulation to data comparison of contained candidate $1\mu1p$ interactions, passing the PID cuts, in \Detector.
Figures/MC-Data-Comparisons/ICARUS-Run4-Area-Norm/ICARUS-Run4_pid1p_crlongtrkdiry.pdf	Sections/MCDataComparisons.tex		fig:MCData-\Detector-pidcuts-vars	Monte Carlo simulation to data comparison of contained candidate $1\mu1p$ interactions, passing the PID cuts, in \Detector.
Figures/MC-Data-Comparisons/SBND-Area-Norm/SBND_pid1p_nu_score.pdf	Sections/MCDataComparisons.tex		fig:MCData-\Detector-pidcuts-vars	Monte Carlo simulation to data comparison of contained candidate $1\mu1p$ interactions, passing the PID cuts, in \Detector.
Figures/MC-Data-Comparisons/ICARUS-Run2-Area-Norm/ICARUS-Run2_pid1p_nu_score.pdf	Sections/MCDataComparisons.tex		fig:MCData-\Detector-pidcuts-vars	Monte Carlo simulation to data comparison of contained candidate $1\mu1p$ interactions, passing the PID cuts, in \Detector.
Figures/MC-Data-Comparisons/ICARUS-Run4-Area-Norm/ICARUS-Run4_pid1p_nu_score.pdf	Sections/MCDataComparisons.tex		fig:MCData-\Detector-pidcuts-vars	Monte Carlo simulation to data comparison of contained candidate $1\mu1p$ interactions, passing the PID cuts, in \Detector.
Figures/MC-Data-Comparisons/SBND-Area-Norm/SBND_pid1p_othr_pfp_length.pdf	Sections/MCDataComparisons.tex		fig:MCData-\Detector-pidcuts-vars	Monte Carlo simulation to data comparison of contained candidate $1\mu1p$ interactions, passing the PID cuts, in \Detector.
Figures/MC-Data-Comparisons/ICARUS-Run2-Area-Norm/ICARUS-Run2_pid1p_othr_pfp_length.pdf	Sections/MCDataComparisons.tex		fig:MCData-\Detector-pidcuts-vars	Monte Carlo simulation to data comparison of contained candidate $1\mu1p$ interactions, passing the PID cuts, in \Detector.
Figures/MC-Data-Comparisons/ICARUS-Run4-Area-Norm/ICARUS-Run4_pid1p_othr_pfp_length.pdf	Sections/MCDataComparisons.tex		fig:MCData-\Detector-pidcuts-vars	Monte Carlo simulation to data comparison of contained candidate $1\mu1p$ interactions, passing the PID cuts, in \Detector.
Figures/MC-Data-Comparisons/SBND-Area-Norm/SBND_pid1p_n_shower.pdf	Sections/MCDataComparisons.tex		fig:MCData-\Detector-pidcuts-vars	Monte Carlo simulation to data comparison of contained candidate $1\mu1p$ interactions, passing the PID cuts, in \Detector.
Figures/MC-Data-Comparisons/ICARUS-Run2-Area-Norm/ICARUS-Run2_pid1p_n_shower.pdf	Sections/MCDataComparisons.tex		fig:MCData-\Detector-pidcuts-vars	Monte Carlo simulation to data comparison of contained candidate $1\mu1p$ interactions, passing the PID cuts, in \Detector.
Figures/MC-Data-Comparisons/ICARUS-Run4-Area-Norm/ICARUS-Run4_pid1p_n_shower.pdf	Sections/MCDataComparisons.tex		fig:MCData-\Detector-pidcuts-vars	Monte Carlo simulation to data comparison of contained candidate $1\mu1p$ interactions, passing the PID cuts, in \Detector.
Figures/MC-Data-Comparisons/SBND-Area-Norm/SBND_pid1p_mu_chi2_of_mu_cand.pdf	Sections/MCDataComparisons.tex		fig:MCData-\Detector-pidcuts-PIDvars	Monte Carlo simulation to data comparison of contained candidate $1\mu1p$ interactions, passing the PID cuts, in PID variables in \Detector.
Figures/MC-Data-Comparisons/ICARUS-Run2-Area-Norm/ICARUS-Run2_pid1p_mu_chi2_of_mu_cand.pdf	Sections/MCDataComparisons.tex		fig:MCData-\Detector-pidcuts-PIDvars	Monte Carlo simulation to data comparison of contained candidate $1\mu1p$ interactions, passing the PID cuts, in PID variables in \Detector.
Figures/MC-Data-Comparisons/ICARUS-Run4-Area-Norm/ICARUS-Run4_pid1p_mu_chi2_of_mu_cand.pdf	Sections/MCDataComparisons.tex		fig:MCData-\Detector-pidcuts-PIDvars	Monte Carlo simulation to data comparison of contained candidate $1\mu1p$ interactions, passing the PID cuts, in PID variables in \Detector.
Figures/MC-Data-Comparisons/SBND-Area-Norm/SBND_pid1p_prot_chi2_of_mu_cand.pdf	Sections/MCDataComparisons.tex		fig:MCData-\Detector-pidcuts-PIDvars	Monte Carlo simulation to data comparison of contained candidate $1\mu1p$ interactions, passing the PID cuts, in PID variables in \Detector.
Figures/MC-Data-Comparisons/ICARUS-Run2-Area-Norm/ICARUS-Run2_pid1p_prot_chi2_of_mu_cand.pdf	Sections/MCDataComparisons.tex		fig:MCData-\Detector-pidcuts-PIDvars	Monte Carlo simulation to data comparison of contained candidate $1\mu1p$ interactions, passing the PID cuts, in PID variables in \Detector.
Figures/MC-Data-Comparisons/ICARUS-Run4-Area-Norm/ICARUS-Run4_pid1p_prot_chi2_of_mu_cand.pdf	Sections/MCDataComparisons.tex		fig:MCData-\Detector-pidcuts-PIDvars	Monte Carlo simulation to data comparison of contained candidate $1\mu1p$ interactions, passing the PID cuts, in PID variables in \Detector.
Figures/MC-Data-Comparisons/SBND-Area-Norm/SBND_pid1p_mu_chi2_of_prot_cand.pdf	Sections/MCDataComparisons.tex		fig:MCData-\Detector-pidcuts-PIDvars	Monte Carlo simulation to data comparison of contained candidate $1\mu1p$ interactions, passing the PID cuts, in PID variables in \Detector.
Figures/MC-Data-Comparisons/ICARUS-Run2-Area-Norm/ICARUS-Run2_pid1p_mu_chi2_of_prot_cand.pdf	Sections/MCDataComparisons.tex		fig:MCData-\Detector-pidcuts-PIDvars	Monte Carlo simulation to data comparison of contained candidate $1\mu1p$ interactions, passing the PID cuts, in PID variables in \Detector.
Figures/MC-Data-Comparisons/ICARUS-Run4-Area-Norm/ICARUS-Run4_pid1p_mu_chi2_of_prot_cand.pdf	Sections/MCDataComparisons.tex		fig:MCData-\Detector-pidcuts-PIDvars	Monte Carlo simulation to data comparison of contained candidate $1\mu1p$ interactions, passing the PID cuts, in PID variables in \Detector.
Figures/MC-Data-Comparisons/SBND-Area-Norm/SBND_pid1p_prot_chi2_of_prot_cand.pdf	Sections/MCDataComparisons.tex		fig:MCData-\Detector-pidcuts-PIDvars	Monte Carlo simulation to data comparison of contained candidate $1\mu1p$ interactions, passing the PID cuts, in PID variables in \Detector.
Figures/MC-Data-Comparisons/ICARUS-Run2-Area-Norm/ICARUS-Run2_pid1p_prot_chi2_of_prot_cand.pdf	Sections/MCDataComparisons.tex		fig:MCData-\Detector-pidcuts-PIDvars	Monte Carlo simulation to data comparison of contained candidate $1\mu1p$ interactions, passing the PID cuts, in PID variables in \Detector.
Figures/MC-Data-Comparisons/ICARUS-Run4-Area-Norm/ICARUS-Run4_pid1p_prot_chi2_of_prot_cand.pdf	Sections/MCDataComparisons.tex		fig:MCData-\Detector-pidcuts-PIDvars	Monte Carlo simulation to data comparison of contained candidate $1\mu1p$ interactions, passing the PID cuts, in PID variables in \Detector.
Figures/MC-Data-Comparisons/SBND-Area-Norm/SBND_pid1p_mu_costh.pdf	Sections/MCDataComparisons.tex		fig:MCData-\Detector-pidcuts-costh	Monte Carlo simulation to data comparison of contained candidate $1\mu1p$ interactions, passing the PID cuts, in muon and proton beam angles \Detector.
Figures/MC-Data-Comparisons/ICARUS-Run2-Area-Norm/ICARUS-Run2_pid1p_mu_costh.pdf	Sections/MCDataComparisons.tex		fig:MCData-\Detector-pidcuts-costh	Monte Carlo simulation to data comparison of contained candidate $1\mu1p$ interactions, passing the PID cuts, in muon and proton beam angles \Detector.
Figures/MC-Data-Comparisons/ICARUS-Run4-Area-Norm/ICARUS-Run4_pid1p_mu_costh.pdf	Sections/MCDataComparisons.tex		fig:MCData-\Detector-pidcuts-costh	Monte Carlo simulation to data comparison of contained candidate $1\mu1p$ interactions, passing the PID cuts, in muon and proton beam angles \Detector.
Figures/MC-Data-Comparisons/SBND-Area-Norm/SBND_pid1p_p_costh.pdf	Sections/MCDataComparisons.tex		fig:MCData-\Detector-pidcuts-costh	Monte Carlo simulation to data comparison of contained candidate $1\mu1p$ interactions, passing the PID cuts, in muon and proton beam angles \Detector.
Figures/MC-Data-Comparisons/ICARUS-Run2-Area-Norm/ICARUS-Run2_pid1p_p_costh.pdf	Sections/MCDataComparisons.tex		fig:MCData-\Detector-pidcuts-costh	Monte Carlo simulation to data comparison of contained candidate $1\mu1p$ interactions, passing the PID cuts, in muon and proton beam angles \Detector.
Figures/MC-Data-Comparisons/ICARUS-Run4-Area-Norm/ICARUS-Run4_pid1p_p_costh.pdf	Sections/MCDataComparisons.tex		fig:MCData-\Detector-pidcuts-costh	Monte Carlo simulation to data comparison of contained candidate $1\mu1p$ interactions, passing the PID cuts, in muon and proton beam angles \Detector.
Figures/MC-Data-Comparisons/SBND-Area-Norm/SBND_pid1p_mu_phi.pdf	Sections/MCDataComparisons.tex		fig:MCData-\Detector-pidcuts-phi	Monte Carlo simulation to data comparison of contained candidate $1\mu1p$ interactions, passing the PID cuts, in muon and proton $\phi$ angles \Detector.
Figures/MC-Data-Comparisons/ICARUS-Run2-Area-Norm/ICARUS-Run2_pid1p_mu_phi.pdf	Sections/MCDataComparisons.tex		fig:MCData-\Detector-pidcuts-phi	Monte Carlo simulation to data comparison of contained candidate $1\mu1p$ interactions, passing the PID cuts, in muon and proton $\phi$ angles \Detector.
Figures/MC-Data-Comparisons/ICARUS-Run4-Area-Norm/ICARUS-Run4_pid1p_mu_phi.pdf	Sections/MCDataComparisons.tex		fig:MCData-\Detector-pidcuts-phi	Monte Carlo simulation to data comparison of contained candidate $1\mu1p$ interactions, passing the PID cuts, in muon and proton $\phi$ angles \Detector.
Figures/MC-Data-Comparisons/SBND-Area-Norm/SBND_pid1p_p_phi.pdf	Sections/MCDataComparisons.tex		fig:MCData-\Detector-pidcuts-phi	Monte Carlo simulation to data comparison of contained candidate $1\mu1p$ interactions, passing the PID cuts, in muon and proton $\phi$ angles \Detector.
Figures/MC-Data-Comparisons/ICARUS-Run2-Area-Norm/ICARUS-Run2_pid1p_p_phi.pdf	Sections/MCDataComparisons.tex		fig:MCData-\Detector-pidcuts-phi	Monte Carlo simulation to data comparison of contained candidate $1\mu1p$ interactions, passing the PID cuts, in muon and proton $\phi$ angles \Detector.
Figures/MC-Data-Comparisons/ICARUS-Run4-Area-Norm/ICARUS-Run4_pid1p_p_phi.pdf	Sections/MCDataComparisons.tex		fig:MCData-\Detector-pidcuts-phi	Monte Carlo simulation to data comparison of contained candidate $1\mu1p$ interactions, passing the PID cuts, in muon and proton $\phi$ angles \Detector.
Figures/MC-Data-Comparisons/SBND-Area-Norm/SBND_pid1p_del_p.pdf	Sections/MCDataComparisons.tex		fig:MCData-\Detector-pidcuts-kinvars	Monte Carlo simulation to data comparison of contained candidate $1\mu1p$ interactions, passing the PID cuts, in kinematic variables in \Detector.
Figures/MC-Data-Comparisons/ICARUS-Run2-Area-Norm/ICARUS-Run2_pid1p_del_p.pdf	Sections/MCDataComparisons.tex		fig:MCData-\Detector-pidcuts-kinvars	Monte Carlo simulation to data comparison of contained candidate $1\mu1p$ interactions, passing the PID cuts, in kinematic variables in \Detector.
Figures/MC-Data-Comparisons/ICARUS-Run4-Area-Norm/ICARUS-Run4_pid1p_del_p.pdf	Sections/MCDataComparisons.tex		fig:MCData-\Detector-pidcuts-kinvars	Monte Carlo simulation to data comparison of contained candidate $1\mu1p$ interactions, passing the PID cuts, in kinematic variables in \Detector.
Figures/MC-Data-Comparisons/SBND-Area-Norm/SBND_pid1p_p_len.pdf	Sections/MCDataComparisons.tex		fig:MCData-\Detector-pidcuts-kinvars	Monte Carlo simulation to data comparison of contained candidate $1\mu1p$ interactions, passing the PID cuts, in kinematic variables in \Detector.
Figures/MC-Data-Comparisons/ICARUS-Run2-Area-Norm/ICARUS-Run2_pid1p_p_len.pdf	Sections/MCDataComparisons.tex		fig:MCData-\Detector-pidcuts-kinvars	Monte Carlo simulation to data comparison of contained candidate $1\mu1p$ interactions, passing the PID cuts, in kinematic variables in \Detector.
Figures/MC-Data-Comparisons/ICARUS-Run4-Area-Norm/ICARUS-Run4_pid1p_p_len.pdf	Sections/MCDataComparisons.tex		fig:MCData-\Detector-pidcuts-kinvars	Monte Carlo simulation to data comparison of contained candidate $1\mu1p$ interactions, passing the PID cuts, in kinematic variables in \Detector.
Figures/MC-Data-Comparisons/SBND-Area-Norm/SBND_pid1p_slc_vtx_x.pdf	Sections/MCDataComparisons.tex		fig:MCData-\Detector-pidcuts-vtx	Monte Carlo simulation to data comparison of contained candidate $1\mu1p$ interactions, passing the PID cuts, of interaction vertex distributions in \Detector.
Figures/MC-Data-Comparisons/ICARUS-Run2-Area-Norm/ICARUS-Run2_pid1p_slc_vtx_x.pdf	Sections/MCDataComparisons.tex		fig:MCData-\Detector-pidcuts-vtx	Monte Carlo simulation to data comparison of contained candidate $1\mu1p$ interactions, passing the PID cuts, of interaction vertex distributions in \Detector.
Figures/MC-Data-Comparisons/ICARUS-Run4-Area-Norm/ICARUS-Run4_pid1p_slc_vtx_x.pdf	Sections/MCDataComparisons.tex		fig:MCData-\Detector-pidcuts-vtx	Monte Carlo simulation to data comparison of contained candidate $1\mu1p$ interactions, passing the PID cuts, of interaction vertex distributions in \Detector.
Figures/MC-Data-Comparisons/SBND-Area-Norm/SBND_pid1p_slc_vtx_y.pdf	Sections/MCDataComparisons.tex		fig:MCData-\Detector-pidcuts-vtx	Monte Carlo simulation to data comparison of contained candidate $1\mu1p$ interactions, passing the PID cuts, of interaction vertex distributions in \Detector.
Figures/MC-Data-Comparisons/ICARUS-Run2-Area-Norm/ICARUS-Run2_pid1p_slc_vtx_y.pdf	Sections/MCDataComparisons.tex		fig:MCData-\Detector-pidcuts-vtx	Monte Carlo simulation to data comparison of contained candidate $1\mu1p$ interactions, passing the PID cuts, of interaction vertex distributions in \Detector.
Figures/MC-Data-Comparisons/ICARUS-Run4-Area-Norm/ICARUS-Run4_pid1p_slc_vtx_y.pdf	Sections/MCDataComparisons.tex		fig:MCData-\Detector-pidcuts-vtx	Monte Carlo simulation to data comparison of contained candidate $1\mu1p$ interactions, passing the PID cuts, of interaction vertex distributions in \Detector.
Figures/MC-Data-Comparisons/SBND-Area-Norm/SBND_pid1p_slc_vtx_z.pdf	Sections/MCDataComparisons.tex		fig:MCData-\Detector-pidcuts-vtx	Monte Carlo simulation to data comparison of contained candidate $1\mu1p$ interactions, passing the PID cuts, of interaction vertex distributions in \Detector.
Figures/MC-Data-Comparisons/ICARUS-Run2-Area-Norm/ICARUS-Run2_pid1p_slc_vtx_z.pdf	Sections/MCDataComparisons.tex		fig:MCData-\Detector-pidcuts-vtx	Monte Carlo simulation to data comparison of contained candidate $1\mu1p$ interactions, passing the PID cuts, of interaction vertex distributions in \Detector.
Figures/MC-Data-Comparisons/ICARUS-Run4-Area-Norm/ICARUS-Run4_pid1p_slc_vtx_z.pdf	Sections/MCDataComparisons.tex		fig:MCData-\Detector-pidcuts-vtx	Monte Carlo simulation to data comparison of contained candidate $1\mu1p$ interactions, passing the PID cuts, of interaction vertex distributions in \Detector.
Figures/MC-Data-Comparisons/SBND-Area-Norm/SBND_pid1p_mu_end_x.pdf	Sections/MCDataComparisons.tex		fig:MCData-\Detector-pidcuts-muend	Monte Carlo simulation to data comparison of contained candidate $1\mu1p$ interactions, passing the PID cuts, of muon endpoint distributions in \Detector.
Figures/MC-Data-Comparisons/ICARUS-Run2-Area-Norm/ICARUS-Run2_pid1p_mu_end_x.pdf	Sections/MCDataComparisons.tex		fig:MCData-\Detector-pidcuts-muend	Monte Carlo simulation to data comparison of contained candidate $1\mu1p$ interactions, passing the PID cuts, of muon endpoint distributions in \Detector.
Figures/MC-Data-Comparisons/ICARUS-Run4-Area-Norm/ICARUS-Run4_pid1p_mu_end_x.pdf	Sections/MCDataComparisons.tex		fig:MCData-\Detector-pidcuts-muend	Monte Carlo simulation to data comparison of contained candidate $1\mu1p$ interactions, passing the PID cuts, of muon endpoint distributions in \Detector.
Figures/MC-Data-Comparisons/SBND-Area-Norm/SBND_pid1p_mu_end_y.pdf	Sections/MCDataComparisons.tex		fig:MCData-\Detector-pidcuts-muend	Monte Carlo simulation to data comparison of contained candidate $1\mu1p$ interactions, passing the PID cuts, of muon endpoint distributions in \Detector.
Figures/MC-Data-Comparisons/ICARUS-Run2-Area-Norm/ICARUS-Run2_pid1p_mu_end_y.pdf	Sections/MCDataComparisons.tex		fig:MCData-\Detector-pidcuts-muend	Monte Carlo simulation to data comparison of contained candidate $1\mu1p$ interactions, passing the PID cuts, of muon endpoint distributions in \Detector.
Figures/MC-Data-Comparisons/ICARUS-Run4-Area-Norm/ICARUS-Run4_pid1p_mu_end_y.pdf	Sections/MCDataComparisons.tex		fig:MCData-\Detector-pidcuts-muend	Monte Carlo simulation to data comparison of contained candidate $1\mu1p$ interactions, passing the PID cuts, of muon endpoint distributions in \Detector.
Figures/MC-Data-Comparisons/SBND-Area-Norm/SBND_pid1p_mu_end_z.pdf	Sections/MCDataComparisons.tex		fig:MCData-\Detector-pidcuts-muend	Monte Carlo simulation to data comparison of contained candidate $1\mu1p$ interactions, passing the PID cuts, of muon endpoint distributions in \Detector.
Figures/MC-Data-Comparisons/ICARUS-Run2-Area-Norm/ICARUS-Run2_pid1p_mu_end_z.pdf	Sections/MCDataComparisons.tex		fig:MCData-\Detector-pidcuts-muend	Monte Carlo simulation to data comparison of contained candidate $1\mu1p$ interactions, passing the PID cuts, of muon endpoint distributions in \Detector.
Figures/MC-Data-Comparisons/ICARUS-Run4-Area-Norm/ICARUS-Run4_pid1p_mu_end_z.pdf	Sections/MCDataComparisons.tex		fig:MCData-\Detector-pidcuts-muend	Monte Carlo simulation to data comparison of contained candidate $1\mu1p$ interactions, passing the PID cuts, of muon endpoint distributions in \Detector.
Figures/MC-Data-Comparisons/SBND-Area-Norm/SBND_pid1p_p_end_x.pdf	Sections/MCDataComparisons.tex		fig:MCData-\Detector-pidcuts-pend	Monte Carlo simulation to data comparison of contained candidate $1\mu1p$ interactions, passing the PID cuts, of proton endpoint distributions in \Detector.
Figures/MC-Data-Comparisons/ICARUS-Run2-Area-Norm/ICARUS-Run2_pid1p_p_end_x.pdf	Sections/MCDataComparisons.tex		fig:MCData-\Detector-pidcuts-pend	Monte Carlo simulation to data comparison of contained candidate $1\mu1p$ interactions, passing the PID cuts, of proton endpoint distributions in \Detector.
Figures/MC-Data-Comparisons/ICARUS-Run4-Area-Norm/ICARUS-Run4_pid1p_p_end_x.pdf	Sections/MCDataComparisons.tex		fig:MCData-\Detector-pidcuts-pend	Monte Carlo simulation to data comparison of contained candidate $1\mu1p$ interactions, passing the PID cuts, of proton endpoint distributions in \Detector.
Figures/MC-Data-Comparisons/SBND-Area-Norm/SBND_pid1p_p_end_y.pdf	Sections/MCDataComparisons.tex		fig:MCData-\Detector-pidcuts-pend	Monte Carlo simulation to data comparison of contained candidate $1\mu1p$ interactions, passing the PID cuts, of proton endpoint distributions in \Detector.
Figures/MC-Data-Comparisons/ICARUS-Run2-Area-Norm/ICARUS-Run2_pid1p_p_end_y.pdf	Sections/MCDataComparisons.tex		fig:MCData-\Detector-pidcuts-pend	Monte Carlo simulation to data comparison of contained candidate $1\mu1p$ interactions, passing the PID cuts, of proton endpoint distributions in \Detector.
Figures/MC-Data-Comparisons/ICARUS-Run4-Area-Norm/ICARUS-Run4_pid1p_p_end_y.pdf	Sections/MCDataComparisons.tex		fig:MCData-\Detector-pidcuts-pend	Monte Carlo simulation to data comparison of contained candidate $1\mu1p$ interactions, passing the PID cuts, of proton endpoint distributions in \Detector.
Figures/MC-Data-Comparisons/SBND-Area-Norm/SBND_pid1p_p_end_z.pdf	Sections/MCDataComparisons.tex		fig:MCData-\Detector-pidcuts-pend	Monte Carlo simulation to data comparison of contained candidate $1\mu1p$ interactions, passing the PID cuts, of proton endpoint distributions in \Detector.
Figures/MC-Data-Comparisons/ICARUS-Run2-Area-Norm/ICARUS-Run2_pid1p_p_end_z.pdf	Sections/MCDataComparisons.tex		fig:MCData-\Detector-pidcuts-pend	Monte Carlo simulation to data comparison of contained candidate $1\mu1p$ interactions, passing the PID cuts, of proton endpoint distributions in \Detector.
Figures/MC-Data-Comparisons/ICARUS-Run4-Area-Norm/ICARUS-Run4_pid1p_p_end_z.pdf	Sections/MCDataComparisons.tex		fig:MCData-\Detector-pidcuts-pend	Monte Carlo simulation to data comparison of contained candidate $1\mu1p$ interactions, passing the PID cuts, of proton endpoint distributions in \Detector.
Figures/MC-Data-Comparisons/SBND-Abs/SBND_pid1p_mu_p_absnorm.pdf	Sections/MCDataComparisons.tex		fig:MCData-SBND-abs-nulep-kinematics	Absolutely normalized comparison between Monte Carlo simulation and data in SBND, shown for muon momentum (left) and calorimetric neutrino energy (right).
Figures/MC-Data-Comparisons/SBND-Abs/SBND_pid1p_nu_E_calo_absnorm.pdf	Sections/MCDataComparisons.tex		fig:MCData-SBND-abs-nulep-kinematics	Absolutely normalized comparison between Monte Carlo simulation and data in SBND, shown for muon momentum (left) and calorimetric neutrino energy (right).
Figures/MC-Data-Comparisons/SBND-Abs/SBND_pid1p_nu_E_ccqe_absnorm.pdf	Sections/MCDataComparisons.tex		fig:MCData-SBND-abs-nu-ereco	Absolutely normalized comparison between Monte Carlo simulation and data in SBND, shown for CC-QE neutrino energy (left), and its fractional offset with calorimetric neutrino energy (right).
Figures/MC-Data-Comparisons/SBND-Abs/SBND_pid1p_nu_E_frac_diff_absnorm.pdf	Sections/MCDataComparisons.tex		fig:MCData-SBND-abs-nu-ereco	Absolutely normalized comparison between Monte Carlo simulation and data in SBND, shown for CC-QE neutrino energy (left), and its fractional offset with calorimetric neutrino energy (right).
Figures/MC-Data-Comparisons/SBND-Abs/SBND_pid1p_nu_E_calo_constrained_by_nu_E_ccqe.pdf	Sections/MCDataComparisons.tex		fig:MCData-SBND-abs-nu-constrained	Absolutely normalized comparison between Monte Carlo simulation and data in SBND, shown pre- and post-constraint to the CC-QE energy distribution. The total distribution is shown, as well as its breakdown into low, medium, and high $\delta p$ bins.
Figures/MC-Data-Comparisons/SBND-Abs/SBND_pid1p_nu_E_calo_constrained_by_nu_E_ccqe_lodp.pdf	Sections/MCDataComparisons.tex		fig:MCData-SBND-abs-nu-constrained	Absolutely normalized comparison between Monte Carlo simulation and data in SBND, shown pre- and post-constraint to the CC-QE energy distribution. The total distribution is shown, as well as its breakdown into low, medium, and high $\delta p$ bins.
Figures/MC-Data-Comparisons/SBND-Abs/SBND_pid1p_nu_E_calo_constrained_by_nu_E_ccqe_middp.pdf	Sections/MCDataComparisons.tex		fig:MCData-SBND-abs-nu-constrained	Absolutely normalized comparison between Monte Carlo simulation and data in SBND, shown pre- and post-constraint to the CC-QE energy distribution. The total distribution is shown, as well as its breakdown into low, medium, and high $\delta p$ bins.
Figures/MC-Data-Comparisons/SBND-Abs/SBND_pid1p_nu_E_calo_constrained_by_nu_E_ccqe_hidp.pdf	Sections/MCDataComparisons.tex		fig:MCData-SBND-abs-nu-constrained	Absolutely normalized comparison between Monte Carlo simulation and data in SBND, shown pre- and post-constraint to the CC-QE energy distribution. The total distribution is shown, as well as its breakdown into low, medium, and high $\delta p$ bins.
Figures/SensitivityStudies/GumpAug1_v1_PROplot_Variable_0_ErrorBand.pdf	Sections/SensitivityStudies.tex	2D Fitting Mechanism	fig:2ddelp	The 2D distribution in reconstructed neutrino energy and $\delta p$. This CV is what is used to fit the data in the GUMP analysis.
Figures/SensitivityStudies/GumpAug1_v1_PROplot_Variable_0_ErrorBand.pdf	Sections/SensitivityStudies.tex	2D Fitting Mechanism	fig:2ddelp	The 2D distribution in reconstructed neutrino energy and $\delta p$. This CV is what is used to fit the data in the GUMP analysis.
Figures/SensitivityStudies/GumpAug1_v1_PROplot_Variable_0_ErrorBand.pdf	Sections/SensitivityStudies.tex	2D Fitting Mechanism	fig:2ddelp	The 2D distribution in reconstructed neutrino energy and $\delta p$. This CV is what is used to fit the data in the GUMP analysis.
Figures/SensitivityStudies/GumpAug1_v1_PROplot_Variable_0_ErrorBand.pdf	Sections/SensitivityStudies.tex	2D Fitting Mechanism	fig:recoslc	The reconstructed energy distribution in both detectors, broken down into slices of $\delta p$. From left to right the ranges are $\{0.0 GeV < \delta p < 0.2 GeV\}$, $\{0.2 GeV < \delta p < 0.4 GeV\}$ , $\{0.4 GeV < \delta p < 0.6 GeV \}$.
